,location,noise_level,event,count,hour,day_of_week,humidity,temp,solar_radiation,rain_intensity,daily_rain_sum,wind_dir,wind_speed,lat,lon,alt,climate_zone,green_cover,building_height,sky_view_factor,installation_height,month
44411,MP 07: Naamsestraat 81,35.0,None,0.0,2,Monday,80.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44412,MP 07: Naamsestraat 81,31.6,None,0.0,2,Monday,80.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44413,MP 07: Naamsestraat 81,31.4,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44414,MP 07: Naamsestraat 81,31.5,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44415,MP 07: Naamsestraat 81,31.5,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44416,MP 07: Naamsestraat 81,32.0,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44417,MP 07: Naamsestraat 81,31.6,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44418,MP 07: Naamsestraat 81,32.6,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44419,MP 07: Naamsestraat 81,44.4,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44420,MP 07: Naamsestraat 81,49.3,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44421,MP 07: Naamsestraat 81,47.2,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44422,MP 07: Naamsestraat 81,43.5,None,0.0,3,Monday,81.0,11.56,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44423,MP 07: Naamsestraat 81,32.8,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44424,MP 07: Naamsestraat 81,32.0,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44425,MP 07: Naamsestraat 81,31.9,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44426,MP 07: Naamsestraat 81,33.1,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44427,MP 07: Naamsestraat 81,33.3,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44428,MP 07: Naamsestraat 81,31.6,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44429,MP 07: Naamsestraat 81,35.5,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44430,MP 07: Naamsestraat 81,35.2,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44431,MP 07: Naamsestraat 81,32.4,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44432,MP 07: Naamsestraat 81,40.3,None,0.0,3,Monday,81.0,11.65,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44433,MP 07: Naamsestraat 81,35.5,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44434,MP 07: Naamsestraat 81,31.5,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44435,MP 07: Naamsestraat 81,32.2,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44436,MP 07: Naamsestraat 81,47.6,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44437,MP 07: Naamsestraat 81,32.4,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44438,MP 07: Naamsestraat 81,38.5,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44439,MP 07: Naamsestraat 81,34.8,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44440,MP 07: Naamsestraat 81,32.6,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44441,MP 07: Naamsestraat 81,37.8,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44442,MP 07: Naamsestraat 81,32.7,None,0.0,3,Monday,82.0,11.55,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44443,MP 07: Naamsestraat 81,32.2,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44444,MP 07: Naamsestraat 81,32.1,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44445,MP 07: Naamsestraat 81,44.5,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44446,MP 07: Naamsestraat 81,31.5,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44447,MP 07: Naamsestraat 81,35.2,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44448,MP 07: Naamsestraat 81,31.2,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44449,MP 07: Naamsestraat 81,33.0,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44450,MP 07: Naamsestraat 81,41.8,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44451,MP 07: Naamsestraat 81,45.7,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44452,MP 07: Naamsestraat 81,38.7,None,0.0,3,Monday,83.0,11.54,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44453,MP 07: Naamsestraat 81,67.2,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44454,MP 07: Naamsestraat 81,52.8,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44455,MP 07: Naamsestraat 81,35.4,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44456,MP 07: Naamsestraat 81,34.0,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44457,MP 07: Naamsestraat 81,33.1,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44458,MP 07: Naamsestraat 81,32.7,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44459,MP 07: Naamsestraat 81,34.4,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44460,MP 07: Naamsestraat 81,34.5,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44461,MP 07: Naamsestraat 81,39.0,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44462,MP 07: Naamsestraat 81,36.4,None,0.0,3,Monday,83.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44463,MP 07: Naamsestraat 81,39.7,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44464,MP 07: Naamsestraat 81,32.7,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44465,MP 07: Naamsestraat 81,35.4,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44466,MP 07: Naamsestraat 81,36.3,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44467,MP 07: Naamsestraat 81,36.5,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44468,MP 07: Naamsestraat 81,36.7,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44469,MP 07: Naamsestraat 81,33.6,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44470,MP 07: Naamsestraat 81,63.4,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44471,MP 07: Naamsestraat 81,47.5,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44472,MP 07: Naamsestraat 81,37.5,None,0.0,3,Monday,84.0,11.72,0.0,0.0,0.0,0.0,0.0,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44473,MP 07: Naamsestraat 81,71.7,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44474,MP 07: Naamsestraat 81,65.1,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44475,MP 07: Naamsestraat 81,67.5,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44476,MP 07: Naamsestraat 81,66.5,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44477,MP 07: Naamsestraat 81,64.4,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44478,MP 07: Naamsestraat 81,62.5,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44479,MP 07: Naamsestraat 81,66.0,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44480,MP 07: Naamsestraat 81,62.4,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44481,MP 07: Naamsestraat 81,72.5,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44482,MP 07: Naamsestraat 81,74.6,None,0.0,17,Monday,46.0,12.45,40.0,0.0,0.0,-14.0,0.13,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44483,MP 07: Naamsestraat 81,76.0,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44484,MP 07: Naamsestraat 81,65.0,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44485,MP 07: Naamsestraat 81,63.2,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44486,MP 07: Naamsestraat 81,63.8,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44487,MP 07: Naamsestraat 81,64.5,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44488,MP 07: Naamsestraat 81,74.0,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44489,MP 07: Naamsestraat 81,63.0,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44490,MP 07: Naamsestraat 81,67.9,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44491,MP 07: Naamsestraat 81,65.6,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44492,MP 07: Naamsestraat 81,63.9,None,0.0,17,Monday,46.0,12.32,36.0,0.0,0.0,-21.0,0.05,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44493,MP 07: Naamsestraat 81,77.1,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44494,MP 07: Naamsestraat 81,69.7,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44495,MP 07: Naamsestraat 81,64.7,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44496,MP 07: Naamsestraat 81,78.6,Transport road - Passenger car,1.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44497,MP 07: Naamsestraat 81,65.7,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44498,MP 07: Naamsestraat 81,73.2,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44499,MP 07: Naamsestraat 81,73.7,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44500,MP 07: Naamsestraat 81,64.5,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44501,MP 07: Naamsestraat 81,75.4,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44502,MP 07: Naamsestraat 81,73.7,None,0.0,17,Monday,47.0,12.4,33.0,0.0,0.0,-10.0,0.22,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44503,MP 07: Naamsestraat 81,65.6,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44504,MP 07: Naamsestraat 81,64.4,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44505,MP 07: Naamsestraat 81,64.1,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44506,MP 07: Naamsestraat 81,67.7,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44507,MP 07: Naamsestraat 81,63.4,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44508,MP 07: Naamsestraat 81,65.3,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44509,MP 07: Naamsestraat 81,60.7,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44510,MP 07: Naamsestraat 81,71.2,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44511,MP 07: Naamsestraat 81,77.6,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44512,MP 07: Naamsestraat 81,62.9,None,0.0,17,Monday,47.0,12.28,31.0,0.0,0.0,16.0,0.3,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44513,MP 07: Naamsestraat 81,66.8,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44514,MP 07: Naamsestraat 81,69.0,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44515,MP 07: Naamsestraat 81,66.1,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44516,MP 07: Naamsestraat 81,72.3,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44517,MP 07: Naamsestraat 81,67.2,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44518,MP 07: Naamsestraat 81,64.5,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44519,MP 07: Naamsestraat 81,68.4,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44520,MP 07: Naamsestraat 81,67.0,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44521,MP 07: Naamsestraat 81,74.9,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44522,MP 07: Naamsestraat 81,62.5,None,0.0,17,Monday,47.0,12.14,27.0,0.0,0.0,5.0,0.16,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44523,MP 07: Naamsestraat 81,66.3,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44524,MP 07: Naamsestraat 81,73.1,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44525,MP 07: Naamsestraat 81,63.8,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44526,MP 07: Naamsestraat 81,64.3,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44527,MP 07: Naamsestraat 81,61.8,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44528,MP 07: Naamsestraat 81,73.4,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44529,MP 07: Naamsestraat 81,70.5,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44530,MP 07: Naamsestraat 81,65.8,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44531,MP 07: Naamsestraat 81,73.3,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44532,MP 07: Naamsestraat 81,71.3,None,0.0,17,Monday,47.0,12.0,24.0,0.0,0.0,12.0,0.35,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44533,MP 07: Naamsestraat 81,74.6,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44534,MP 07: Naamsestraat 81,69.5,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44535,MP 07: Naamsestraat 81,76.8,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44536,MP 07: Naamsestraat 81,73.9,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44537,MP 07: Naamsestraat 81,65.4,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44538,MP 07: Naamsestraat 81,79.0,Transport road - Passenger car,1.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44539,MP 07: Naamsestraat 81,72.6,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44540,MP 07: Naamsestraat 81,73.2,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44541,MP 07: Naamsestraat 81,64.4,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44542,MP 07: Naamsestraat 81,64.4,None,0.0,18,Monday,46.0,11.68,21.0,0.0,0.0,-6.0,0.24,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
44543,MP 07: Naamsestraat 81,61.9,None,0.0,18,Monday,46.0,11.6,19.0,0.0,0.0,-6.0,0.15,50.875,4.699,38.0,2.0,0.0,18.1351256847382,0.635924706785452,3.0,8
