month,day,hour,weekend,temp,rain,lamax
4,15,21,0,10.530778333333334,0.0,53.79463888888889
4,15,22,0,9.764610166666666,0.0,52.53703806612948
4,15,23,0,9.312573833333332,0.0,51.60063888888889
4,16,0,1,9.037869166666669,0.0,51.18463035019455
4,16,1,1,8.808058333333333,0.0,50.94230555555555
4,16,2,1,8.518765166666666,0.0,46.56775
4,16,3,1,8.0466235,0.0,47.65780555555556
4,16,4,1,7.666292666666667,0.0,45.63663888888889
4,16,5,1,7.447844333333333,0.0,46.707027777777775
4,16,6,1,7.497372333333334,0.0,48.66397222222222
4,16,7,1,8.712603333333332,0.0,48.956944444444446
4,16,8,1,11.187426666666669,0.0,51.00447222222223
4,16,9,1,12.923098333333334,0.0,52.82463888888889
4,16,10,1,13.939438333333332,0.0,53.91363888888889
4,16,11,1,15.22456,0.0,53.70855555555556
4,16,12,1,16.466458333333332,0.0,54.404500000000006
4,16,13,1,17.292215,0.0,53.59441666666667
4,16,14,1,17.833386666666666,0.0,54.85
4,16,15,1,17.423395,0.0,54.150638888888885
4,16,16,1,17.211955,0.0,53.78208333333333
4,16,17,1,16.866435,0.0,53.73158333333333
4,16,18,1,16.10483,0.0,54.749805555555554
4,16,19,1,15.061606666666668,0.0,54.71064184495693
4,16,20,1,13.908911666666668,0.0,54.07625
4,16,21,1,12.728066666666663,0.0,52.33497222222222
4,16,22,1,12.000195,0.0,52.66697222222222
4,16,23,1,10.736528333333334,0.0,51.37472222222223
4,17,0,1,10.025086666666668,0.0,50.18263888888889
4,17,1,1,9.2727555,0.0,47.70775
4,17,2,1,8.301550666666666,0.0,46.89533333333333
4,17,3,1,7.1554528333333325,0.0,43.30375
4,17,4,1,6.290761833333334,0.0,44.93258333333333
4,17,5,1,5.397799166666666,0.0,45.36133333333333
4,17,6,1,6.03893,0.0,46.69111111111111
4,17,7,1,8.442978666666667,0.0,47.31966666666666
4,17,8,1,10.2219855,0.0,46.43833333333333
4,17,9,1,11.718615,0.0,49.10005557099194
4,17,10,1,13.466525,0.0,49.69972222222222
4,17,11,1,15.60075,0.0,53.7265
4,17,12,1,17.378756666666664,0.0,52.48388888888889
4,17,13,1,18.69954333333333,0.0,51.2635
4,17,14,1,19.94187833333333,0.0,51.55469444444444
4,17,15,1,19.361075,0.0,51.332823790995
4,17,16,1,19.40010833333333,0.0,51.83747222222222
4,17,17,1,19.03643166666667,0.0,52.536
4,17,18,1,18.09080833333333,0.0,53.08627777777778
4,17,19,1,16.777013333333333,0.0,53.65188888888888
4,17,20,1,15.466471666666664,0.0,53.23736111111111
4,17,21,1,14.0408,0.0,52.67855555555556
4,17,22,1,12.403718333333332,0.0,50.18024451236455
4,17,23,1,11.081438333333333,0.0,49.5279799944429
4,18,0,0,10.497783333333333,0.0,46.67355555555555
4,18,1,0,10.026501833333333,0.0,45.10622222222222
4,18,2,0,9.3799375,0.0,43.36711111111112
4,18,3,0,8.359958833333334,0.0,42.35227777777778
4,18,4,0,7.173288500000001,0.0,42.32122222222222
4,18,5,0,6.4461525,0.0,44.95487635454293
4,18,6,0,7.760599666666667,0.0,50.40244444444444
4,18,7,0,9.7315315,0.0,47.88719444444444
4,18,8,0,12.476516666666669,0.0,48.26655555555556
4,18,9,0,14.051013333333335,0.0,48.348972222222216
4,18,10,0,15.969451666666666,0.0,49.42334630350195
4,18,11,0,17.389368333333334,0.0,51.214666666666666
4,18,12,0,18.72058,0.0,53.22566666666666
4,18,13,0,19.748495,0.0,53.53367602111698
4,18,14,0,20.378391666666666,0.0,54.02175
4,18,15,0,19.19425333333333,0.0,53.062229016120064
4,18,16,0,18.971326666666663,0.0,53.56525
4,18,17,0,18.540603333333333,0.0,54.48186111111112
4,18,18,0,17.600311666666666,0.0,55.86269444444445
4,18,19,0,16.511331666666667,0.0,57.24519444444445
4,18,20,0,15.210845,0.0,58.05769444444445
4,18,21,0,13.950143333333337,0.0,56.94922222222223
4,18,22,0,11.61831,0.0,54.9505
4,18,23,0,10.555443333333333,0.0,50.74166666666667
4,19,0,0,10.68799,0.0,52.14697222222223
4,19,1,0,10.47849,0.0,48.37472222222223
4,19,2,0,9.73692,0.0,45.17402777777778
4,19,3,0,9.425852333333332,0.0,46.78925
4,19,4,0,8.2977635,0.0,41.964083333333335
4,19,5,0,7.414120833333333,0.0,47.40591666666666
4,19,6,0,7.581659999999999,0.0,50.44875
4,19,7,0,10.1250665,0.0,55.18449569324813
4,19,8,0,12.886701666666667,0.0,58.62280555555556
4,19,9,0,15.427678333333333,0.0,57.91742150597388
4,19,10,0,16.82366,0.0,57.28201778765981
4,19,11,0,17.806993333333335,0.0,57.818250000000006
4,19,12,0,18.791151666666668,0.0,56.80305640455683
4,19,13,0,19.74985833333333,0.0,58.408027777777775
4,19,14,0,20.12266,0.0,56.31238888888889
4,19,15,0,19.784516666666665,0.0,58.8615
4,19,16,0,19.66237,0.0,57.83447222222223
4,19,17,0,18.959575,0.0,58.06280555555556
4,19,18,0,17.831181666666666,0.0,57.06963888888889
4,19,19,0,16.794388333333334,0.0,56.62038888888889
4,19,20,0,15.690323333333334,0.0,56.01038888888889
4,19,21,0,14.692190000000002,0.0,56.11631461923291
4,19,22,0,13.789086666666668,0.0,55.370444444444445
4,19,23,0,12.96578,0.0,53.444805555555554
4,20,0,0,11.99605,0.0,54.69769444444445
4,20,1,0,11.293543333333332,0.0,52.74325
4,20,2,0,10.557106666666668,0.0,50.57091666666666
4,20,3,0,10.107068333333332,0.0,52.92816666666666
4,20,4,0,9.871655,0.0,47.015277777777776
4,20,5,0,9.652025,0.0,47.29285912753543
4,20,6,0,10.258935833333334,0.0,50.819500000000005
4,20,7,0,10.99825,0.0,54.73572222222222
4,20,8,0,11.672748333333333,0.0,57.4405
4,20,9,0,12.785771666666667,0.0,57.28280555555556
4,20,10,0,14.628563333333332,0.0,56.34580555555556
4,20,11,0,15.995923333333332,0.0,56.3056682411781
4,20,12,0,16.431158333333332,0.0,57.912194444444445
4,20,13,0,17.269054999999998,0.0,57.78527777777778
4,20,14,0,18.371468333333336,0.0,57.14072222222222
4,20,15,0,17.865473333333334,0.0,57.07219444444444
4,20,16,0,17.97966166666667,0.0,56.60566666666666
4,20,17,0,17.61760333333333,0.0,56.57869444444445
4,20,18,0,16.874143333333333,0.0,57.35540427896638
4,20,19,0,15.865938333333332,0.0,56.836527777777775
4,20,20,0,14.752181666666669,0.0,56.18861111111111
4,20,21,0,13.88078,0.0,54.91583773270353
4,20,22,0,13.101391666666666,0.0,54.81505555555556
4,20,23,0,12.163911666666666,0.0,54.64072222222222
4,21,0,0,11.584853333333331,0.0,55.78377777777778
4,21,1,0,10.783748333333332,0.0,54.644706863017504
4,21,2,0,10.215265166666669,0.0,52.46772222222222
4,21,3,0,9.878426333333334,0.0,51.8915
4,21,4,0,9.469294666666666,0.0,52.760333333333335
4,21,5,0,9.113024833333334,0.0,51.00888888888889
4,21,6,0,9.625212333333332,0.0,51.67149208113365
4,21,7,0,11.288976666666665,0.0,53.97281310747015
4,21,8,0,13.203391666666668,0.0,58.8785
4,21,9,0,14.623611666666667,0.0,58.34758333333333
4,21,10,0,15.923931666666666,0.0,58.31583333333333
4,21,11,0,17.108430000000002,0.0,58.6081689358155
4,21,12,0,18.158141666666666,0.0,57.99133092525701
4,21,13,0,19.08402,0.0,59.00447346485135
4,21,14,0,19.683441666666667,0.0,58.09408333333334
4,21,15,0,19.07967,0.0,58.53394444444445
4,21,16,0,17.678866666666668,0.0,59.8275
4,21,17,0,17.295355,0.0,60.2155
4,21,18,0,16.771126666666664,0.0,57.77011111111111
4,21,19,0,15.776485,0.0,58.044
4,21,20,0,14.875491666666669,0.0,56.973055555555554
4,21,21,0,14.420851666666666,0.0,57.23616666666667
4,21,22,0,14.38139,0.0,59.89052777777778
4,21,23,0,13.924278333333334,0.0,57.38071686579606
4,22,0,0,12.665705,0.0,59.71930555555556
4,22,1,0,11.394758333333334,0.0,60.77836111111111
4,22,2,0,10.656108333333334,0.0,60.92358333333333
4,22,3,0,9.932115833333333,0.0,55.58886111111111
4,22,4,0,9.4105205,0.0,53.27727777777778
4,22,5,0,8.9913625,0.0,49.14780555555556
4,22,6,0,9.480905333333334,0.0,52.704388888888886
4,22,7,0,10.76688,0.0,53.63834398444012
4,22,8,0,12.211896666666666,0.0,59.41725
4,22,9,0,13.23362,0.0,61.95148652403445
4,22,10,0,13.852605,0.0,60.5775
4,22,11,0,13.703891666666664,0.0,58.35383333333333
4,22,12,0,15.140353333333332,0.0,57.10461111111111
4,22,13,0,15.931671666666666,0.0,57.58501529051988
4,22,14,0,16.388143333333332,0.0,56.26347222222222
4,22,15,0,16.9957,0.0,57.636
4,22,16,0,16.96887166666667,0.0,59.54372222222222
4,22,17,0,16.34953833333333,0.0,58.91233333333333
4,22,18,0,15.523563333333334,0.0,57.05291666666667
4,22,19,0,14.865656666666666,0.0,55.78344444444444
4,22,20,0,14.389126666666668,0.0,55.747166666666665
4,22,21,0,13.511815,0.0,55.34918032786886
4,22,22,0,12.562181666666667,0.0,56.05727777777778
4,22,23,0,11.99745,0.0,55.910694444444445
4,23,0,1,11.651236666666668,0.0,53.86477777777778
4,23,1,1,11.575196666666663,0.0,52.805277777777775
4,23,2,1,11.628556666666666,0.0,49.155277777777776
4,23,3,1,11.569341666666666,0.0,48.03319444444445
4,23,4,1,11.028425,0.0,47.18066129480412
4,23,5,1,10.540061666666666,0.0,48.04275
4,23,6,1,10.687043333333332,0.0,47.5515
4,23,7,1,11.648445,0.0,47.172888888888885
4,23,8,1,12.900248333333332,0.0,50.85361111111112
4,23,9,1,14.191465,0.0,54.74311111111111
4,23,10,1,15.496846666666668,0.0,53.91408333333334
4,23,11,1,17.06401333333333,0.0,54.632759099749926
4,23,12,1,18.608161666666668,0.0,56.104194444444445
4,23,13,1,19.49312,0.0,55.46776882467352
4,23,14,1,19.53589833333333,0.0,55.21191666666667
4,23,15,1,19.113915,0.0,55.56058333333333
4,23,16,1,18.64839333333333,0.0,55.11875
4,23,17,1,18.016736666666667,0.0,53.82972222222222
4,23,18,1,17.352228333333333,0.0,54.48738888888889
4,23,19,1,16.397573333333334,0.0,56.20661111111111
4,23,20,1,15.502706666666668,0.0,54.04497222222222
4,23,21,1,14.796746666666666,0.0,53.33416666666667
4,23,22,1,14.217558333333336,0.0,53.62697222222222
4,23,23,1,13.735408333333332,0.0,52.80313888888889
4,24,0,1,13.364635,0.0,51.32670186162823
4,24,1,1,13.08379,0.0,49.65555555555556
4,24,2,1,12.396185,0.0,48.86558333333333
4,24,3,1,11.685743333333331,0.0,46.09574881911642
4,24,4,1,11.218358333333333,0.0,43.88858016115588
4,24,5,1,10.821041666666666,0.0,45.60347222222222
4,24,6,1,10.864555,0.0,45.00266666666667
4,24,7,1,11.322473333333331,0.0,47.47580555555555
4,24,8,1,12.45837,0.0,48.57761111111111
4,24,9,1,13.85504,0.0,48.39780494581829
4,24,10,1,15.542139999999998,0.0,49.662194444444445
4,24,11,1,17.524353333333334,0.0,54.73866666666667
4,24,12,1,18.649396666666664,0.0,56.64033333333334
4,24,13,1,18.66455,0.0,53.38688888888888
4,24,14,1,19.305616666666666,0.0,54.20544595721034
4,24,15,1,18.99171833333333,0.0,53.89911111111111
4,24,16,1,18.3367,0.0,53.714277777777774
4,24,17,1,17.496506666666665,0.0,53.3165
4,24,18,1,16.812645,0.0,54.82833333333333
4,24,19,1,15.645805,0.0,55.45786111111111
4,24,20,1,14.161193333333337,0.0,55.42020005557099
4,24,21,1,13.019646666666668,0.0,56.40480555555556
4,24,22,1,12.34299,0.0,53.23102777777778
4,24,23,1,11.566423333333333,0.0,47.096222222222224
4,25,0,0,10.672313333333332,0.0,47.03600222407562
4,25,1,0,9.4245045,0.0,43.78925
4,25,2,0,8.600516166666667,0.0,40.97433333333333
4,25,3,0,7.805459666666667,0.0,41.23033333333333
4,25,4,0,7.404485166666667,0.0,41.15152777777778
4,25,5,0,7.080052166666667,0.0,45.0541261461517
4,25,6,0,7.420255166666666,0.0,50.92802777777778
4,25,7,0,8.411409833333332,0.0,52.929944444444445
4,25,8,0,9.285821833333332,0.0,58.00297222222223
4,25,9,0,9.999747333333334,0.0,56.08069444444445
4,25,10,0,11.058736666666666,0.0,58.691608780216725
4,25,11,0,12.912723333333332,0.0,57.27283333333334
4,25,12,0,12.234803333333334,0.0,57.50588888888889
4,25,13,0,12.812383333333337,0.0,59.724868018894135
4,25,14,0,13.76516,0.0,58.86794444444445
4,25,15,0,11.476998333333334,0.004,57.97763888888889
4,25,16,0,9.5192195,0.008,58.89474854126146
4,25,17,0,8.873307500000001,0.009,58.44611111111111
4,25,18,0,8.871166,0.0,59.39513888888889
4,25,19,0,9.135312333333331,0.0,57.305277777777775
4,25,20,0,9.6130505,0.0,55.85094444444445
4,25,21,0,9.4607065,0.0,54.74072222222223
4,25,22,0,9.2058455,0.0,54.55744444444444
4,25,23,0,9.220679333333331,0.0,50.68408333333333
4,26,0,0,9.1780155,0.003,48.29872222222222
4,26,1,0,9.007350833333334,0.0,47.63697222222223
4,26,2,0,8.973735833333334,0.002,46.87486111111111
4,26,3,0,8.2729455,0.006,45.985579327591
4,26,4,0,7.641160333333333,0.0,44.90255555555556
4,26,5,0,7.638411166666667,0.0,46.27311111111111
4,26,6,0,7.872644333333334,0.0,52.29697222222222
4,26,7,0,8.403461333333333,0.0,54.51927777777777
4,26,8,0,8.882158833333333,0.0,57.85247222222222
4,26,9,0,9.823342,0.0,57.083194444444445
4,26,10,0,11.637845,0.0,59.98969158099472
4,26,11,0,12.887251666666666,0.0,60.496805555555554
4,26,12,0,13.380338333333334,0.0,59.64925
4,26,13,0,14.40967,0.0,58.75419444444445
4,26,14,0,14.19835,0.0,55.915527777777775
4,26,15,0,14.012515,0.0,57.536722222222224
4,26,16,0,14.187828333333334,0.0,56.93436111111112
4,26,17,0,13.892706666666667,0.0,56.83611111111111
4,26,18,0,12.776185,0.0,57.69225
4,26,19,0,11.630155,0.0,58.39794444444445
4,26,20,0,10.256353666666667,0.0,56.288944444444446
4,26,21,0,9.305040166666666,0.0,56.44577777777778
4,26,22,0,8.624687166666666,0.0,56.627027777777776
4,26,23,0,8.029905333333334,0.0,56.66252777777778
4,27,0,0,7.576377166666667,0.0,56.18122222222222
4,27,1,0,7.255560833333334,0.0,55.79727777777778
4,27,2,0,6.885430833333333,0.0,54.0037510419561
4,27,3,0,6.43979,0.0,52.62464573492637
4,27,4,0,6.001655833333333,0.0,51.23258333333333
4,27,5,0,5.813578,0.0,49.19083333333333
4,27,6,0,6.4165106666666665,0.0,50.84925
4,27,7,0,7.440831499999999,0.0,54.25386111111111
4,27,8,0,9.620307,0.0,57.30605555555555
4,27,9,0,11.420736666666665,0.0,56.67872222222222
4,27,10,0,12.541231666666668,0.0,59.51469444444445
4,27,11,0,14.14947,0.0,55.80955555555556
4,27,12,0,15.505028333333334,0.0,56.476444444444446
4,27,13,0,16.406361666666665,0.0,55.18933333333334
4,27,14,0,16.93051,0.0,55.95483333333333
4,27,15,0,17.259441666666664,0.0,56.897916087802166
4,27,16,0,16.732768333333333,0.0,56.32333333333333
4,27,17,0,16.618528333333334,0.0,56.48722222222222
4,27,18,0,15.84972,0.0,58.59755555555556
4,27,19,0,14.007801666666666,0.0,57.34209502639622
4,27,20,0,12.301116666666664,0.0,56.96013888888889
4,27,21,0,10.568538333333334,0.0,56.58175
4,27,22,0,9.864899833333334,0.0,55.90255555555556
4,27,23,0,9.489324,0.0,54.86961111111111
4,28,0,0,8.797408333333333,0.0,56.33247222222222
4,28,1,0,7.824717666666667,0.0,54.645833333333336
4,28,2,0,7.097033666666666,0.0,52.19763888888889
4,28,3,0,6.8010988333333335,0.0,49.59663888888889
4,28,4,0,6.5381575,0.0,50.30566666666667
4,28,5,0,6.6064115,0.0,49.95622222222222
4,28,6,0,7.393543833333333,0.0,52.5785
4,28,7,0,8.5549485,0.0,55.144444444444446
4,28,8,0,10.578245666666666,0.0,58.00288888888889
4,28,9,0,12.909626666666668,0.0,58.27918866351765
4,28,10,0,14.61841,0.0,55.76977777777778
4,28,11,0,16.36519,0.0,56.83758333333333
4,28,12,0,17.957258333333332,0.0,56.798944444444444
4,28,13,0,19.035128333333333,0.0,57.17705555555556
4,28,14,0,19.14607666666667,0.0,57.91538888888888
4,28,15,0,18.48961333333333,0.0,57.38641666666667
4,28,16,0,18.20487333333333,0.0,57.81919977771603
4,28,17,0,17.386306666666666,0.0,58.34866666666667
4,28,18,0,16.18598,0.0,58.59591666666666
4,28,19,0,15.202455,0.0,58.10288969158099
4,28,20,0,14.221605000000002,0.0,57.10586111111111
4,28,21,0,12.954693333333331,0.0,56.83061111111112
4,28,22,0,11.816661666666668,0.0,57.72886111111111
4,28,23,0,11.249446666666666,0.0,55.79616666666667
4,29,0,0,10.535893333333334,0.0,60.21022222222222
4,29,1,0,9.866868,0.0,58.156988052236734
4,29,2,0,9.858827833333336,0.0,57.42138888888889
4,29,3,0,9.5507375,0.0,55.95308333333333
4,29,4,0,9.3581305,0.0,53.754666666666665
4,29,5,0,9.142547666666667,0.0,52.67505555555556
4,29,6,0,9.185879333333334,0.0,51.04392886913032
4,29,7,0,9.533314,0.0,56.073214781883856
4,29,8,0,9.885407333333331,0.0,58.12855555555555
4,29,9,0,10.093513333333332,0.0,55.46531406336854
4,29,10,0,10.857988333333331,0.0,58.41494444444445
4,29,11,0,11.565706666666664,0.0,56.71002777777778
4,29,12,0,12.269593333333331,0.0,58.11292025562656
4,29,13,0,13.533263333333332,0.0,58.17294444444445
4,29,14,0,15.490366666666668,0.0,56.35572222222223
4,29,15,0,16.312493333333332,0.0,57.42572222222223
4,29,16,0,16.00341,0.0,58.204
4,29,17,0,15.731331666666668,0.0,57.94891666666667
4,29,18,0,14.893863333333334,0.0,57.93483333333333
4,29,19,0,13.95018,0.0,57.72497222222222
4,29,20,0,12.662078333333334,0.0,56.63891666666667
4,29,21,0,11.07772,0.0,53.635666666666665
4,29,22,0,9.999973833333334,0.0,55.17116666666667
4,29,23,0,9.40874,0.0,54.15277777777778
4,30,0,1,8.618147333333333,0.0,53.80272222222222
4,30,1,1,7.748549000000001,0.0,53.90152777777778
4,30,2,1,7.1593555,0.0,51.85638888888889
4,30,3,1,6.4476043333333335,0.0,50.93217560433454
4,30,4,1,6.044981833333334,0.0,47.6505
4,30,5,1,5.6232525,0.0,49.41927777777778
4,30,6,1,5.770549333333334,0.0,49.26055555555556
4,30,7,1,7.1907585,0.0,46.86409116175653
4,30,8,1,8.6683685,0.0,49.37727777777778
4,30,9,1,9.533972333333333,0.0,51.10905555555556
4,30,10,1,10.672515,0.0,53.67402777777778
4,30,11,1,11.016036666666666,0.0,55.22669444444445
4,30,12,1,11.913103333333334,0.0,55.30636111111111
4,30,13,1,12.078583333333333,0.0,54.586
4,30,14,1,11.95353,0.0,55.51594444444444
4,30,15,1,11.028973333333331,0.0,55.01592108919144
4,30,16,1,11.370258333333334,0.0,55.56172222222222
4,30,17,1,11.26404,0.0,55.643277777777776
4,30,18,1,10.701773333333334,0.0,56.216388888888886
4,30,19,1,10.483395,0.0,55.27755555555556
4,30,20,1,10.345125,0.0,55.52497222222222
4,30,21,1,10.103135666666669,0.0,53.41744444444444
4,30,22,1,9.8249945,0.0,54.25605555555556
4,30,23,1,9.016203833333334,0.0,51.98260627952209
5,1,0,1,8.464962666666667,0.0,51.61680555555556
5,1,1,1,7.8449445,0.0,51.28461111111111
5,1,2,1,7.316160833333334,0.0,48.04804112253404
5,1,3,1,6.981990166666667,0.0,47.64780555555556
5,1,4,1,6.071201166666666,0.0,45.87496526813003
5,1,5,1,5.248220166666667,0.0,45.34886111111111
5,1,6,1,5.748037,0.0,44.10386111111111
5,1,7,1,7.42058,0.0,45.35532092247846
5,1,8,1,9.326143833333331,0.0,46.78830555555555
5,1,9,1,10.697785,0.0,49.070186162823006
5,1,10,1,11.94298,0.0,51.8215
5,1,11,1,12.83695,0.0,54.70852777777778
5,1,12,1,14.206795,0.0,52.97170650361312
5,1,13,1,14.672223333333331,0.0,53.617305555555554
5,1,14,1,14.597505,0.0,53.336666666666666
5,1,15,1,15.210585,0.0,54.713027777777775
5,1,16,1,15.253918333333331,0.0,55.16540705751597
5,1,17,1,15.13865,0.0,55.57883333333333
5,1,18,1,14.606966666666668,0.0,53.98672222222223
5,1,19,1,14.137861666666666,0.0,54.96127777777778
5,1,20,1,13.634726666666666,0.0,56.06244444444444
5,1,21,1,12.61867,0.0,55.10191666666667
5,1,22,1,11.519193333333334,0.0,54.20855555555556
5,1,23,1,10.511373333333331,0.0,50.8602945262573
5,2,0,0,9.621175833333334,0.0,51.30211111111111
5,2,1,0,8.964149,0.0,50.47163888888889
5,2,2,0,8.4809695,0.0,48.36105555555555
5,2,3,0,8.1820225,0.0,47.09847222222222
5,2,4,0,7.6808285,0.0,51.282250000000005
5,2,5,0,7.640170166666667,0.0,48.890277777777776
5,2,6,0,8.080737833333334,0.0,49.289138888888886
5,2,7,0,9.534059833333332,0.0,54.83477777777778
5,2,8,0,12.182821666666667,0.0,57.58025
5,2,9,0,14.127686666666667,0.0,55.60888888888889
5,2,10,0,15.14721,0.0,55.63708333333334
5,2,11,0,16.299866666666667,0.0,54.459016393442624
5,2,12,0,17.47296833333333,0.0,60.16211111111112
5,2,13,0,18.21036666666667,0.0,56.73344444444445
5,2,14,0,19.180661666666666,0.0,56.8325090302862
5,2,15,0,19.73275333333333,0.0,56.119083333333336
5,2,16,0,18.838151666666665,0.0,57.11672222222222
5,2,17,0,18.388435,0.0,56.71819444444444
5,2,18,0,17.317538333333335,0.0,56.704
5,2,19,0,15.915408333333334,0.0,56.829730480689086
5,2,20,0,14.764108333333333,0.0,56.78275
5,2,21,0,13.494746666666666,0.0,56.817972222222224
5,2,22,0,12.121854999999998,0.0,55.312916666666666
5,2,23,0,11.208573333333334,0.0,52.923
5,3,0,0,10.297121666666667,0.0,51.44227777777778
5,3,1,0,9.592103333333332,0.0,49.98786111111111
5,3,2,0,9.096764,0.0,48.47363888888889
5,3,3,0,8.678510166666667,0.0,46.21995553085047
5,3,4,0,8.0675305,0.0,43.59625
5,3,5,0,7.821739833333333,0.0,45.36997222222222
5,3,6,0,8.2837315,0.0,51.23905555555556
5,3,7,0,9.6098145,0.0,53.30211111111111
5,3,8,0,11.508159999999998,0.0,57.89519177320734
5,3,9,0,13.302436666666669,0.0,56.66122222222222
5,3,10,0,15.071101666666666,0.0,58.291222222222224
5,3,11,0,16.492356666666666,0.0,59.09816666666666
5,3,12,0,17.737003333333334,0.0,56.56541666666666
5,3,13,0,18.329256666666662,0.0,58.10833796553641
5,3,14,0,18.059898333333333,0.0,56.36477777777778
5,3,15,0,17.805283333333332,0.0,55.50969444444444
5,3,16,0,17.42900333333333,0.0,57.34209502639622
5,3,17,0,16.592021666666668,0.0,57.336666666666666
5,3,18,0,15.788681666666667,0.0,57.441833333333335
5,3,19,0,14.404743333333334,0.0,57.370408446790776
5,3,20,0,13.514973333333332,0.0,56.40519444444445
5,3,21,0,12.849751666666668,0.0,55.41169444444444
5,3,22,0,12.400611666666668,0.0,56.6305
5,3,23,0,11.279543333333336,0.0,53.64736111111111
5,4,0,0,10.1114015,0.0,53.7742912729294
5,4,1,0,9.2711255,0.0,52.464444444444446
5,4,2,0,9.009971,0.0,50.66822222222223
5,4,3,0,8.952005333333334,0.0,49.61855555555555
5,4,4,0,8.752379166666666,0.0,47.97375
5,4,5,0,8.828689666666667,0.0,47.7392331203112
5,4,6,0,9.357006333333333,0.0,54.53530555555556
5,4,7,0,9.825956666666666,0.0,53.18591666666666
5,4,8,0,10.933781666666668,0.0,56.72936111111112
5,4,9,0,12.043681666666666,0.0,56.66561111111111
5,4,10,0,13.310963333333332,0.0,56.62758333333333
5,4,11,0,14.789171666666666,0.0,56.57577777777777
5,4,12,0,15.946196666666664,0.0,57.36355555555555
5,4,13,0,17.563578333333336,0.0,57.33397222222222
5,4,14,0,17.366088333333334,0.0,56.03852777777778
5,4,15,0,17.551396666666665,0.0,56.61386111111111
5,4,16,0,17.186498333333333,0.0,57.51186440677967
5,4,17,0,16.761981666666667,0.0,57.69616666666667
5,4,18,0,15.321273333333332,0.0,57.55555555555556
5,4,19,0,14.810553333333331,0.0,56.934583333333336
5,4,20,0,14.012595,0.0,56.77242912729295
5,4,21,0,13.27966,0.0,55.58547222222222
5,4,22,0,12.89696,0.0,54.80205555555556
5,4,23,0,12.393008333333333,0.0,54.23427777777778
5,5,0,0,11.444948333333334,0.0,54.968
5,5,1,0,11.186155,0.0,55.9365
5,5,2,0,10.984368333333334,0.0,52.46352777777778
5,5,3,0,11.010883333333334,0.0,53.32988888888889
5,5,4,0,11.203145,0.0,46.600250138966096
5,5,5,0,11.347106666666669,0.0,48.03447222222223
5,5,6,0,11.569438333333332,0.0,53.55493192553487
5,5,7,0,12.541643333333331,0.0,54.83805555555556
5,5,8,0,13.338061666666666,0.0,57.13858333333333
5,5,9,0,14.044435,0.0,57.22877397831526
5,5,10,0,15.200161666666666,0.0,57.51525
5,5,11,0,16.217451666666665,0.0,56.40780555555556
5,5,12,0,17.764098333333333,0.0,57.025125069483046
5,5,13,0,17.185558333333333,0.0,57.33286111111111
5,5,14,0,17.599743333333333,0.0,55.52869444444444
5,5,15,0,17.774675,0.0,56.58577777777777
5,5,16,0,17.057333333333332,0.0,56.90766666666667
5,5,17,0,16.738628333333335,0.0,58.09160644802668
5,5,18,0,16.45182,0.0,58.00830555555555
5,5,19,0,16.190646666666666,0.0,57.92697222222223
5,5,20,0,15.3731,0.0,56.398
5,5,21,0,14.368981666666665,0.0,55.32834120589053
5,5,22,0,13.173111666666664,0.0,56.54508333333333
5,5,23,0,12.111579999999998,0.0,56.797
5,6,0,0,11.316698333333331,0.0,59.032250000000005
5,6,1,0,10.3163605,0.0,57.419222222222224
5,6,2,0,10.093503166666666,0.0,56.85383333333333
5,6,3,0,10.027716666666668,0.0,54.89702777777777
5,6,4,0,9.889982,0.0,53.12291666666667
5,6,5,0,9.5958595,0.0,49.32519444444445
5,6,6,0,9.631952166666666,0.0,54.93258333333333
5,6,7,0,9.872829666666666,0.0,56.80725201444845
5,6,8,0,10.166909833333332,0.0,59.182833333333335
5,6,9,0,10.869713333333335,0.0,57.78127777777778
5,6,10,0,12.846608333333334,0.0,60.51589330369547
5,6,11,0,15.741025,0.0,59.60158333333334
5,6,12,0,18.48945833333333,0.0,58.71455555555556
5,6,13,0,20.170306666666665,0.0,61.74241666666667
5,6,14,0,20.478736666666663,0.0,62.04411111111111
5,6,15,0,21.768318333333337,0.0,59.72302777777777
5,6,16,0,21.372108333333333,0.0,57.45340372325646
5,6,17,0,20.812546666666663,0.0,57.571666666666665
5,6,18,0,20.143265,0.0,57.68972222222222
5,6,19,0,19.128101666666662,0.0,56.47902777777778
5,6,20,0,17.470968333333335,0.0,55.62363888888889
5,6,21,0,15.714133333333336,0.0,55.09886047804336
5,6,22,0,14.817453333333331,0.0,54.60961111111112
5,6,23,0,14.064331666666668,0.0,54.40913888888889
5,7,0,1,12.932396666666667,0.0,54.890550305725405
5,7,1,1,12.345213333333334,0.0,53.10238888888889
5,7,2,1,12.202545,0.0,50.666583333333335
5,7,3,1,12.181605,0.0,49.147888888888886
5,7,4,1,12.091643333333332,0.002,47.69008333333333
5,7,5,1,12.056238333333331,0.0,46.90858333333333
5,7,6,1,12.240381666666666,0.0,48.28641666666667
5,7,7,1,12.967041666666669,0.0,49.81975
5,7,8,1,13.993678333333332,0.0,51.36522222222222
5,7,9,1,15.46702,0.0,51.43980555555555
5,7,10,1,17.24063166666667,0.0,54.07138888888889
5,7,11,1,19.00652833333333,0.0,54.18111111111112
5,7,12,1,19.94372,0.0,55.138455126424006
