month,day,hour,weekend,temp,rain
10,20,13,0,19.386021666666668,0.0
10,20,14,0,20.013186666666666,0.0
10,20,15,0,19.836236666666665,0.0
10,20,16,0,18.830065,0.0
10,20,17,0,17.827988333333334,0.0
10,20,18,0,17.374998333333334,0.0
10,20,19,0,17.161253333333335,0.0
10,20,20,0,16.842561666666665,0.0
10,20,21,0,16.988768333333333,0.0
10,20,22,0,17.037443333333332,0.0
10,20,23,0,16.979123333333334,0.0
10,21,0,0,16.954255,0.0
10,21,1,0,16.197235,0.0
10,21,2,0,15.287891666666667,0.0
10,21,3,0,14.597046666666666,0.0
10,21,4,0,14.100023333333333,0.0
10,21,5,0,14.159293333333332,0.004
10,21,6,0,14.477645,0.002
10,21,7,0,14.798228333333334,0.0
10,21,8,0,15.293426666666667,0.0
10,21,9,0,16.252963333333334,0.0
10,21,10,0,17.599833333333333,0.0
10,21,11,0,18.392538333333334,0.0
10,21,12,0,19.191841666666665,0.0
10,21,13,0,19.823005,0.0
10,21,14,0,20.02538,0.0
10,21,15,0,19.586481666666668,0.0
10,21,16,0,18.911635,0.0
10,21,17,0,18.037163333333336,0.0
10,21,18,0,17.26466333333333,0.0
10,21,19,0,16.92338833333333,0.0
10,21,20,0,16.595186666666667,0.0
10,21,21,0,16.235721666666667,0.0
10,21,22,0,15.835104999999999,0.0
10,21,23,0,15.000515,0.0
10,22,0,1,14.659495,0.0
10,22,1,1,14.967873333333332,0.0
10,22,2,1,14.945144999999998,0.0
10,22,3,1,14.716855,0.0
10,22,4,1,14.573368333333335,0.0
10,22,5,1,14.567868333333335,0.0
10,22,6,1,14.671244999999999,0.0
10,22,7,1,15.039016666666667,0.0
10,22,8,1,15.670583333333333,0.0
10,22,9,1,16.142511666666667,0.0
10,22,10,1,16.666151666666668,0.0
10,22,11,1,16.965596666666666,0.0
10,22,12,1,18.130126666666666,0.0
10,22,13,1,18.290335,0.0
10,22,14,1,18.772953333333334,0.0
10,22,15,1,18.521813333333334,0.0
10,22,16,1,17.984928333333333,0.0
10,22,17,1,16.864575,0.0
10,22,18,1,16.059473333333333,0.0
10,22,19,1,15.419476666666668,0.0
10,22,20,1,14.898983333333334,0.0
10,22,21,1,14.452713333333334,0.0
10,22,22,1,14.083126666666667,0.0
10,22,23,1,13.715850000000001,0.0
10,23,0,1,13.355596666666665,0.0
10,23,1,1,13.176763333333334,0.0
10,23,2,1,13.180666666666667,0.0
10,23,3,1,13.288433333333336,0.0
10,23,4,1,13.37648,0.0
10,23,5,1,13.529213333333333,0.0
10,23,6,1,13.650661666666666,0.0
10,23,7,1,13.771595,0.0
10,23,8,1,14.535224999999999,0.0
10,23,9,1,15.31452,0.0
10,23,10,1,16.152556666666666,0.0
10,23,11,1,17.858718333333332,0.0
10,23,12,1,19.078661666666665,0.0
10,23,13,1,19.893355,0.0
10,23,14,1,20.009131666666665,0.0
10,23,15,1,19.591291666666667,0.0
10,23,16,1,19.609613333333332,0.0
10,23,17,1,18.77648,0.0
10,23,18,1,18.208413333333333,0.0
10,23,19,1,17.683926666666668,0.0
10,23,20,1,16.84423,0.0
10,23,21,1,17.61919333333333,0.0
10,23,22,1,17.461115,0.0
10,23,23,1,17.570693333333335,0.0
10,24,0,0,18.242369999999998,0.0
10,24,1,0,18.248371666666667,0.0
10,24,2,0,17.752063333333336,0.0
10,24,3,0,17.25687,0.0
10,24,4,0,16.954288333333334,0.0
10,24,5,0,16.802415,0.0
10,24,6,0,16.793856666666667,0.0
10,24,7,0,16.697805,0.0
10,24,8,0,16.615288333333336,0.0
10,24,9,0,17.004446666666666,0.0
10,24,10,0,17.569598333333335,0.0
10,24,11,0,17.70005,0.0
10,24,12,0,16.647368333333336,0.005
10,24,13,0,15.059088333333333,0.008
10,24,14,0,15.86762,0.0
10,24,15,0,15.99904,0.0
10,24,16,0,15.399348333333334,0.0
10,24,17,0,14.961761666666666,0.0
10,24,18,0,14.551353333333333,0.034
10,24,19,0,13.630853333333334,0.002
10,24,20,0,13.591223333333334,0.0
10,24,21,0,14.098518333333333,0.0
10,24,22,0,14.574351666666667,0.0
10,24,23,0,14.433313333333333,0.0
10,25,0,0,13.973546666666666,0.0
10,25,1,0,13.82385,0.0
10,25,2,0,13.833738333333335,0.0
10,25,3,0,13.900941666666666,0.0
10,25,4,0,13.859216666666667,0.0
10,25,5,0,13.658753333333332,0.0
10,25,6,0,13.652631666666666,0.0
10,25,7,0,13.963665,0.0
10,25,8,0,13.911499999999998,0.0
10,25,9,0,14.294303333333334,0.0
10,25,10,0,15.207233333333335,0.0
10,25,11,0,15.817905000000001,0.0
10,25,12,0,16.26640666666667,0.0
10,25,13,0,16.82264,0.0
10,25,14,0,16.938185,0.0
10,25,15,0,16.649,0.0
10,25,16,0,15.761365,0.0
10,25,17,0,14.454993333333334,0.0
10,25,18,0,13.615485,0.0
10,25,19,0,13.188505,0.0
10,25,20,0,12.878758333333332,0.0
10,25,21,0,12.684328333333333,0.0
10,25,22,0,12.635351666666667,0.0
10,25,23,0,12.788531666666666,0.0
10,26,0,0,12.757963333333334,0.0
10,26,1,0,13.025075000000001,0.0
10,26,2,0,13.099945,0.0
10,26,3,0,13.217791666666665,0.0
10,26,4,0,13.597038333333332,0.0
10,26,5,0,14.675225,0.0
10,26,6,0,14.310646666666665,0.0
10,26,7,0,14.424385000000001,0.0
10,26,8,0,15.550226666666667,0.0
10,26,9,0,17.01504,0.0
10,26,10,0,18.27472,0.0
10,26,11,0,18.940278333333335,0.0
10,26,12,0,19.338801666666665,0.0
10,26,13,0,19.731998333333333,0.0
10,26,14,0,20.02743166666667,0.0
10,26,15,0,19.989365,0.0
10,26,16,0,19.13219666666667,0.0
10,26,17,0,17.38463833333333,0.0
10,26,18,0,16.557325000000002,0.0
10,26,19,0,16.323406666666667,0.0
10,26,20,0,15.639736666666666,0.0
10,26,21,0,15.509680000000001,0.0
10,26,22,0,15.395161666666667,0.0
10,26,23,0,14.841968333333334,0.0
10,27,0,0,14.145023333333334,0.0
10,27,1,0,14.094933333333332,0.0
10,27,2,0,13.88723,0.0
10,27,3,0,13.581011666666667,0.0
10,27,4,0,13.6015,0.0
10,27,5,0,13.368101666666666,0.0
10,27,6,0,13.1043,0.0
10,27,7,0,13.648071666666667,0.0
10,27,8,0,14.939605,0.0
10,27,9,0,16.961846666666666,0.0
10,27,10,0,18.992571666666667,0.0
10,27,11,0,20.296083333333332,0.0
10,27,12,0,21.562655000000003,0.0
10,27,13,0,22.050715,0.0
10,27,14,0,21.577035,0.0
10,27,15,0,21.216089999999998,0.0
10,27,16,0,20.432891666666666,0.0
10,27,17,0,18.760953333333333,0.0
10,27,18,0,18.195330000000002,0.0
10,27,19,0,19.200016666666667,0.0
10,27,20,0,19.54908,0.0
10,27,21,0,19.65133,0.0
10,27,22,0,18.962138333333332,0.0
10,27,23,0,18.295833333333334,0.0
10,28,0,0,17.575251666666666,0.0
10,28,1,0,17.276696666666666,0.0
10,28,2,0,17.193111666666667,0.0
10,28,3,0,16.020978333333336,0.0
10,28,4,0,15.402248333333333,0.0
10,28,5,0,15.583396666666667,0.0
10,28,6,0,16.162445,0.0
10,28,7,0,16.509313333333335,0.0
10,28,8,0,17.727473333333332,0.0
10,28,9,0,18.779518333333332,0.0
10,28,10,0,20.725678333333335,0.0
10,28,11,0,22.346339999999998,0.0
10,28,12,0,22.487951666666664,0.0
10,28,13,0,22.310019999999998,0.0
10,28,14,0,22.229311666666664,0.0
10,28,15,0,21.770146666666665,0.0
10,28,16,0,20.57925,0.0
10,28,17,0,19.542471666666668,0.0
10,28,18,0,18.72586,0.0
10,28,19,0,17.6215,0.0
10,28,20,0,17.099151666666668,0.0
10,28,21,0,16.433833333333336,0.0
10,28,22,0,16.041743333333333,0.0
10,28,23,0,16.012395,0.0
10,29,0,1,15.782266666666667,0.0
10,29,1,1,15.743523333333334,0.0
10,29,2,1,15.758360000000001,0.0
10,29,3,1,15.367855,0.0
10,29,4,1,15.289546666666666,0.0
10,29,5,1,15.257529999999997,0.0
10,29,6,1,15.088511666666667,0.0
10,29,7,1,14.938740000000001,0.0
10,29,8,1,15.571933333333334,0.0
10,29,9,1,16.473161666666666,0.0
10,29,10,1,17.855236666666666,0.0
10,29,11,1,19.275628333333334,0.0
10,29,12,1,21.047942,0.0
10,29,13,1,21.80292833333333,0.0
10,29,14,1,22.697025,0.0
10,29,15,1,21.013591666666667,0.0
10,29,16,1,19.704381666666666,0.0
10,29,17,1,18.659711666666666,0.0
10,29,18,1,17.78746166666667,0.0
10,29,19,1,17.312416666666667,0.0
10,29,20,1,16.805719999999997,0.0
10,29,21,1,16.204008333333334,0.0
10,29,22,1,15.609061666666667,0.0
10,29,23,1,15.349020000000001,0.0
10,30,0,1,14.881741666666665,0.0
10,30,1,1,14.026525,0.0
10,30,2,1,13.422436666666668,0.0
10,30,3,1,13.099761666666666,0.0
10,30,4,1,12.870855,0.0
10,30,5,1,12.57965,0.0
10,30,6,1,12.228861666666667,0.0
10,30,7,1,12.172163333333332,0.0
10,30,8,1,12.812935000000001,0.0
10,30,9,1,13.962816666666667,0.0
10,30,10,1,15.706456666666668,0.0
10,30,11,1,18.110135,0.0
10,30,12,1,18.75786666666667,0.0
10,30,13,1,19.432078333333333,0.0
10,30,14,1,20.10381166666667,0.0
10,30,15,1,19.87785,0.0
10,30,16,1,18.43028,0.0
10,30,17,1,17.508366666666664,0.0
10,30,18,1,16.616485,0.0
10,30,19,1,15.849348333333333,0.0
10,30,20,1,15.055203333333333,0.0
10,30,21,1,14.567683333333333,0.0
10,30,22,1,14.133856666666667,0.0
10,30,23,1,13.825233333333335,0.0
10,31,0,0,13.618598333333333,0.0
10,31,1,0,13.348495,0.0
10,31,2,0,12.712436666666667,0.0
10,31,3,0,12.33705,0.0
10,31,4,0,12.154041666666666,0.0
10,31,5,0,11.750034999999999,0.0
10,31,6,0,11.859828333333333,0.0
10,31,7,0,12.284370000000001,0.001
10,31,8,0,12.74998,0.0
10,31,9,0,13.397351666666667,0.0
10,31,10,0,14.257330000000001,0.0
10,31,11,0,15.538968333333335,0.0
10,31,12,0,16.657661666666666,0.0
10,31,13,0,17.636568333333333,0.0
10,31,14,0,17.78005,0.0
10,31,15,0,17.387375000000002,0.0
10,31,16,0,16.561421666666668,0.0
10,31,17,0,15.563138333333333,0.0
10,31,18,0,15.181833333333332,0.0
10,31,19,0,15.302683333333334,0.0
10,31,20,0,15.633724999999998,0.0
10,31,21,0,16.705301666666667,0.0
10,31,22,0,17.469365,0.0
10,31,23,0,17.71173,0.0
11,1,0,0,17.81814,0.0
11,1,1,0,17.862313333333333,0.0
11,1,2,0,17.74403,0.0
11,1,3,0,16.582203333333336,0.0
11,1,4,0,15.29501,0.0
11,1,5,0,14.295983333333334,0.0
11,1,6,0,13.20758,0.0
11,1,7,0,12.527320000000001,0.0
11,1,8,0,12.725233333333334,0.0
11,1,9,0,13.344536666666665,0.0
11,1,10,0,14.248301666666668,0.0
11,1,11,0,15.28208,0.0
11,1,12,0,15.992206666666666,0.0
11,1,13,0,16.581605,0.0
11,1,14,0,16.60118,0.0
11,1,15,0,16.251796666666667,0.0
11,1,16,0,15.624843333333333,0.0
11,1,17,0,15.190824999999998,0.0
11,1,18,0,14.881063333333335,0.0
11,1,19,0,14.977308333333333,0.0
11,1,20,0,15.051626666666666,0.0
11,1,21,0,15.155138333333333,0.0
11,1,22,0,15.046823333333334,0.0
11,1,23,0,14.741798333333334,0.0
11,2,0,0,14.221016666666666,0.0
11,2,1,0,13.948338333333334,0.0
11,2,2,0,13.455039999999999,0.0
11,2,3,0,13.097896666666665,0.0
11,2,4,0,12.823030000000001,0.0
11,2,5,0,12.478481666666667,0.0
11,2,6,0,11.983931666666665,0.0
11,2,7,0,11.617556666666667,0.0
11,2,8,0,11.670923333333334,0.0
11,2,9,0,12.326216666666667,0.0
11,2,10,0,13.043466666666667,0.0
11,2,11,0,13.956118333333334,0.0
11,2,12,0,14.541128333333333,0.0
11,2,13,0,15.033828333333332,0.0
11,2,14,0,15.075775,0.0
11,2,15,0,14.834915,0.0
11,2,16,0,14.002881666666667,0.0
11,2,17,0,13.229793333333333,0.0
11,2,18,0,12.73393,0.0
11,2,19,0,12.49376,0.0
11,2,20,0,12.560733333333333,0.0
11,2,21,0,12.648621666666665,0.0
11,2,22,0,12.588493333333334,0.0
11,2,23,0,12.529306666666665,0.0
11,3,0,0,12.46175,0.0
11,3,1,0,12.400528333333334,0.0
11,3,2,0,12.25747,0.0
11,3,3,0,12.166461666666669,0.0
11,3,4,0,12.277593333333334,0.0
11,3,5,0,12.514026666666666,0.0
11,3,6,0,12.635076666666668,0.0
11,3,7,0,12.687491666666666,0.0
11,3,8,0,12.913098333333332,0.0
11,3,9,0,13.148346666666667,0.0
11,3,10,0,13.618411666666667,0.0
11,3,11,0,14.564481666666666,0.0
11,3,12,0,15.337573333333333,0.0
11,3,13,0,14.555478333333333,0.003
11,3,14,0,12.936496666666665,0.0
11,3,15,0,12.744656666666666,0.001
11,3,16,0,12.243203333333334,0.006
11,3,17,0,11.826858333333334,0.002
11,3,18,0,12.034718333333332,0.0
11,3,19,0,12.115383333333334,0.0
11,3,20,0,11.581553333333332,0.001
11,3,21,0,11.054841666666666,0.001
11,3,22,0,10.666646666666667,0.0
11,3,23,0,10.597171666666666,0.0
11,4,0,0,9.815149666666667,0.0
11,4,1,0,9.444736166666667,0.0
11,4,2,0,9.301794166666667,0.0
11,4,3,0,8.965169166666668,0.0
11,4,4,0,9.220664666666666,0.0
11,4,5,0,9.526771666666667,0.0
11,4,6,0,9.753837166666667,0.004
11,4,7,0,9.706323833333334,0.002
11,4,8,0,9.8440155,0.0
11,4,9,0,10.162763333333332,0.0
11,4,10,0,10.464358333333333,0.0
11,4,11,0,10.960638333333334,0.0
11,4,12,0,11.151988333333334,0.0
11,4,13,0,11.637953333333334,0.0
11,4,14,0,12.089671666666666,0.0
11,4,15,0,11.643788333333333,0.0
11,4,16,0,10.876313333333334,0.0
11,4,17,0,10.364086666666667,0.0
11,4,18,0,10.004840666666666,0.0
11,4,19,0,9.562203666666667,0.0
11,4,20,0,9.0560215,0.0
11,4,21,0,8.488185166666666,0.0
11,4,22,0,9.223923000000001,0.0
11,4,23,0,8.321666,0.0
11,5,0,1,7.611246,0.0
11,5,1,1,7.320789833333333,0.0
11,5,2,1,6.825679333333333,0.0
11,5,3,1,6.3045965,0.0
11,5,4,1,5.896918666666667,0.0
11,5,5,1,5.596101,0.0
11,5,6,1,5.280398833333334,0.0
11,5,7,1,5.1288485,0.0
11,5,8,1,5.667621666666666,0.0
11,5,9,1,7.113646666666667,0.0
11,5,10,1,8.417619333333333,0.0
11,5,11,1,9.969730499999999,0.0
11,5,12,1,11.520508333333334,0.0
11,5,13,1,11.719526666666667,0.0
11,5,14,1,11.962060000000001,0.0
11,5,15,1,11.589176666666667,0.0
11,5,16,1,11.109458333333334,0.0
11,5,17,1,10.538195,0.0
11,5,18,1,10.187663333333333,0.0
11,5,19,1,10.231593333333334,0.0
11,5,20,1,10.356348333333333,0.0
11,5,21,1,10.061548166666666,0.0
11,5,22,1,9.859595833333334,0.0
11,5,23,1,9.610024166666667,0.0
11,6,0,1,9.915720833333333,0.0
11,6,1,1,10.553256666666668,0.0
11,6,2,1,10.61631,0.0
11,6,3,1,10.546259999999998,0.0
11,6,4,1,10.367308333333334,0.0
11,6,5,1,10.032358333333333,0.0
11,6,6,1,10.226918333333332,0.0
11,6,7,1,10.641866666666667,0.0
11,6,8,1,10.895535,0.0
11,6,9,1,11.161633333333334,0.0
11,6,10,1,11.501705000000001,0.0
11,6,11,1,12.060416666666667,0.0
11,6,12,1,11.816494999999998,0.0
11,6,13,1,10.47639,0.003
11,6,14,1,9.355502333333334,0.003
11,6,15,1,8.704999,0.004
11,6,16,1,8.173984333333333,0.002
11,6,17,1,8.506037666666666,0.0
11,6,18,1,9.314626500000001,0.0
11,6,19,1,9.989657833333334,0.0
11,6,20,1,10.510309999999999,0.0
11,6,21,1,10.902476666666667,0.0
11,6,22,1,11.247349999999999,0.0
11,6,23,1,11.381948333333334,0.0
11,7,0,0,11.356313333333333,0.0
11,7,1,0,11.490575,0.0
11,7,2,0,11.733923333333331,0.0
11,7,3,0,11.736743333333331,0.0
11,7,4,0,11.778748333333333,0.0
11,7,5,0,12.019435,0.0
11,7,6,0,11.95411,0.0
11,7,7,0,12.097926666666666,0.0
11,7,8,0,12.567860000000001,0.0
11,7,9,0,13.319645,0.0
11,7,10,0,14.07157,0.0
11,7,11,0,14.703976666666668,0.0
11,7,12,0,14.803026666666668,0.0
11,7,13,0,15.243683333333331,0.0
11,7,14,0,15.32304,0.0
11,7,15,0,15.15696,0.0
11,7,16,0,15.129788333333332,0.0
11,7,17,0,14.795630000000001,0.0
11,7,18,0,14.759753333333334,0.0
11,7,19,0,14.318231666666668,0.0
11,7,20,0,13.825868333333332,0.0
11,7,21,0,13.470194999999999,0.0
11,7,22,0,12.997615000000001,0.0
11,7,23,0,12.698816666666668,0.0
11,8,0,0,12.340701666666666,0.0
11,8,1,0,12.014781666666666,0.0
11,8,2,0,11.563703333333335,0.0
11,8,3,0,11.327125,0.0
11,8,4,0,11.334938333333334,0.0
11,8,5,0,11.55559,0.0
11,8,6,0,11.664413333333334,0.0
11,8,7,0,11.744796666666666,0.0
11,8,8,0,12.496266666666665,0.0
11,8,9,0,13.33587,0.0
11,8,10,0,14.35823,0.0
11,8,11,0,15.046738333333332,0.0
11,8,12,0,15.24886,0.0
11,8,13,0,15.573995000000002,0.0
11,8,14,0,15.847141666666667,0.0
11,8,15,0,15.759681666666665,0.0
11,8,16,0,15.410931666666665,0.0
11,8,17,0,15.11103,0.0
11,8,18,0,15.1941,0.0
11,8,19,0,15.637021666666667,0.0
11,8,20,0,15.786896666666665,0.0
11,8,21,0,15.523111666666667,0.0
11,8,22,0,15.270253333333335,0.0
11,8,23,0,15.004576666666665,0.0
11,9,0,0,14.75382,0.0
11,9,1,0,14.383163333333334,0.0
11,9,2,0,13.983731666666666,0.0
11,9,3,0,13.427911666666667,0.0
11,9,4,0,13.170523333333334,0.0
11,9,5,0,12.787288333333334,0.0
11,9,6,0,12.407506666666668,0.0
11,9,7,0,12.209378333333333,0.0
11,9,8,0,12.367888333333333,0.0
11,9,9,0,12.981913333333333,0.0
11,9,10,0,13.566285,0.0
11,9,11,0,14.00061,0.0
11,9,12,0,13.503951666666666,0.0
11,9,13,0,12.233236666666668,0.003
11,9,14,0,12.84633,0.0
11,9,15,0,12.562818333333333,0.0
11,9,16,0,11.536645,0.0
11,9,17,0,11.045646666666668,0.0
11,9,18,0,10.778275,0.0
11,9,19,0,10.571881666666666,0.0
11,9,20,0,10.357371666666667,0.0
11,9,21,0,10.43736,0.0
11,9,22,0,10.252355,0.0
11,9,23,0,10.050617333333333,0.0
11,10,0,0,9.749056833333333,0.0
11,10,1,0,9.629493166666666,0.0
11,10,2,0,9.660326833333334,0.0
11,10,3,0,9.448583000000001,0.0
11,10,4,0,8.842198,0.0
11,10,5,0,8.540662333333334,0.0
11,10,6,0,8.549618,0.0
11,10,7,0,8.727041666666667,0.0
11,10,8,0,9.228093666666666,0.0
11,10,9,0,10.630149166666667,0.0
11,10,10,0,12.213918333333334,0.0
11,10,11,0,13.50853,0.0
11,10,12,0,14.330573333333334,0.0
11,10,13,0,14.718148333333334,0.0
11,10,14,0,14.626115,0.0
11,10,15,0,14.073285,0.0
11,10,16,0,13.008591666666668,0.0
11,10,17,0,12.129375000000001,0.0
11,10,18,0,11.250638333333333,0.0
11,10,19,0,10.766673333333332,0.0
11,10,20,0,10.421323333333333,0.0
11,10,21,0,10.102893333333332,0.0
11,10,22,0,9.7003395,0.0
11,10,23,0,9.235433666666667,0.0
11,11,0,0,8.779205333333334,0.0
11,11,1,0,8.639288,0.0
11,11,2,0,8.719764666666666,0.0
11,11,3,0,8.675873333333334,0.0
11,11,4,0,8.184329,0.0
11,11,5,0,7.422159333333333,0.0
11,11,6,0,6.944605,0.0
11,11,7,0,6.4924165,0.0
11,11,8,0,7.328251666666667,0.0
11,11,9,0,8.763732,0.0
11,11,10,0,10.5073065,0.0
11,11,11,0,11.775018333333334,0.0
11,11,12,0,12.825741666666667,0.0
11,11,13,0,13.869636666666667,0.0
11,11,14,0,14.04013,0.0
11,11,15,0,12.845118333333334,0.0
11,11,16,0,11.378721666666666,0.0
11,11,17,0,10.525056666666666,0.0
11,11,18,0,9.637389666666666,0.0
11,11,19,0,8.738437166666666,0.0
11,11,20,0,7.928942833333333,0.0
11,11,21,0,7.050504833333334,0.0
11,11,22,0,6.713651666666666,0.0
11,11,23,0,6.356730333333334,0.0
11,12,0,1,6.398168166666667,0.0
11,12,1,1,6.027507,0.0
11,12,2,1,5.5783285000000005,0.0
11,12,3,1,5.029746833333333,0.0
11,12,4,1,5.602441,0.0
11,12,5,1,5.3473635,0.0
11,12,6,1,4.933955500000001,0.0
11,12,7,1,4.537651166666667,0.0
11,12,8,1,4.417592,0.0
11,12,9,1,5.7831275,0.0
11,12,10,1,7.663334,0.0
11,12,11,1,9.764925,0.0
11,12,12,1,12.05829,0.0
11,12,13,1,13.290848333333335,0.0
11,12,14,1,13.512949999999998,0.0
11,12,15,1,13.136266666666666,0.0
11,12,16,1,12.348735,0.0
11,12,17,1,11.633373333333333,0.0
11,12,18,1,11.090703333333332,0.0
11,12,19,1,10.203453999999999,0.0
11,12,20,1,9.360378666666668,0.0
11,12,21,1,8.841666666666667,0.0
11,12,22,1,8.057704166666666,0.0
11,12,23,1,7.5058735,0.0
11,13,0,1,7.108596833333333,0.0
11,13,1,1,6.29036,0.0
11,13,2,1,5.751975166666667,0.0
11,13,3,1,5.223395833333334,0.0
11,13,4,1,4.9337585,0.0
11,13,5,1,4.804206166666667,0.0
11,13,6,1,4.700939333333333,0.0
11,13,7,1,3.9201603333333335,0.0
11,13,8,1,3.9377619999999998,0.0
11,13,9,1,5.363268333333333,0.0
11,13,10,1,7.2844725,0.0
11,13,11,1,8.952339833333333,0.0
11,13,12,1,10.894591666666665,0.0
11,13,13,1,12.477746666666667,0.0
11,13,14,1,12.729365000000001,0.0
11,13,15,1,11.907461666666668,0.0
11,13,16,1,10.744136666666668,0.0
11,13,17,1,9.5770385,0.0
11,13,18,1,8.7735815,0.0
11,13,19,1,7.651637833333333,0.0
11,13,20,1,6.8122315,0.0
11,13,21,1,5.8932085,0.0
11,13,22,1,5.159233833333333,0.0
11,13,23,1,4.297409,0.0
11,14,0,0,4.055898833333333,0.0
11,14,1,0,3.4917205,0.0
11,14,2,0,2.758381333333333,0.0
11,14,3,0,2.4785151666666665,0.0
11,14,4,0,2.0774805,0.0
11,14,5,0,1.875011,0.0
11,14,6,0,1.538203,0.0
11,14,7,0,1.2325323333333333,0.0
11,14,8,0,1.768049666666667,0.0
11,14,9,0,3.3892518333333332,0.0
11,14,10,0,5.844222833333333,0.0
11,14,11,0,6.7658245,0.0
11,14,12,0,5.856412166666666,0.0
11,14,13,0,6.148195666666666,0.0
11,14,14,0,6.243340833333334,0.0
11,14,15,0,6.506045333333333,0.0
11,14,16,0,6.645746,0.0
11,14,17,0,6.784189333333334,0.0
11,14,18,0,6.918883,0.0
11,14,19,0,7.297064166666666,0.0
11,14,20,0,7.965785166666667,0.0
11,14,21,0,8.828133666666666,0.0
11,14,22,0,9.565063333333333,0.0
11,14,23,0,10.46432,0.0
11,15,0,0,11.12232,0.0
11,15,1,0,11.26524,0.0
11,15,2,0,11.529256666666667,0.0
11,15,3,0,11.514918333333334,0.0
11,15,4,0,11.374141666666667,0.0
11,15,5,0,10.869156666666667,0.0
11,15,6,0,10.239265,0.0
11,15,7,0,9.530448833333333,0.0
11,15,8,0,9.463959333333333,0.0
11,15,9,0,9.999363833333334,0.0
11,15,10,0,10.765355,0.0
11,15,11,0,11.51419,0.0
11,15,12,0,12.424593333333334,0.0
11,15,13,0,12.709584999999999,0.0
11,15,14,0,12.930810000000001,0.003
11,15,15,0,12.385498333333333,0.002
11,15,16,0,12.016501666666665,0.001
11,15,17,0,11.6984,0.002
11,15,18,0,11.794508333333333,0.0
11,15,19,0,11.916541666666667,0.0
11,15,20,0,11.998043333333333,0.007
11,15,21,0,11.868058333333332,0.002
11,15,22,0,11.78119,0.006
11,15,23,0,11.908861666666667,0.004
11,16,0,0,11.847325,0.0
11,16,1,0,11.889275,0.0
11,16,2,0,11.03387,0.0
11,16,3,0,10.645681666666666,0.0
11,16,4,0,10.263683333333333,0.0
11,16,5,0,9.654987833333333,0.0
11,16,6,0,8.882070166666667,0.0
11,16,7,0,8.572125666666667,0.0
11,16,8,0,8.788139,0.0
11,16,9,0,9.758142,0.0
11,16,10,0,10.830404999999999,0.0
11,16,11,0,11.740765000000001,0.0
11,16,12,0,12.258981666666665,0.0
11,16,13,0,11.929856666666666,0.003
11,16,14,0,11.451833333333333,0.0
11,16,15,0,11.241491666666667,0.0
11,16,16,0,10.60214,0.0
11,16,17,0,9.990237500000001,0.0
11,16,18,0,9.824461,0.0
11,16,19,0,10.127041,0.001
11,16,20,0,10.33856,0.003
11,16,21,0,10.510403333333334,0.005
11,16,22,0,10.606221666666666,0.004
11,16,23,0,10.740598333333333,0.004
11,17,0,0,10.936390000000001,0.002
11,17,1,0,10.867668333333334,0.0
11,17,2,0,10.84959,0.0
11,17,3,0,11.218770000000001,0.006
11,17,4,0,11.307055,0.002
11,17,5,0,11.143844999999999,0.004
11,17,6,0,10.390255,0.003
11,17,7,0,10.177951666666667,0.001
11,17,8,0,10.412576666666666,0.0
11,17,9,0,10.96609,0.0
11,17,10,0,11.376271666666668,0.0
11,17,11,0,10.922121666666667,0.002
11,17,12,0,11.624416666666667,0.0
11,17,13,0,12.222423333333333,0.0
11,17,14,0,12.500565,0.0
11,17,15,0,12.25531,0.0
11,17,16,0,11.683541666666665,0.0
11,17,17,0,11.045081666666666,0.0
11,17,18,0,10.525713333333334,0.0
11,17,19,0,10.104190000000001,0.0
11,17,20,0,9.9680995,0.0
11,17,21,0,9.760168833333333,0.0
11,17,22,0,9.787633166666666,0.0
11,17,23,0,9.672575,0.0
11,18,0,0,9.636833000000001,0.0
11,18,1,0,9.6673895,0.0
11,18,2,0,9.395585500000001,0.0
11,18,3,0,8.711747666666666,0.0
11,18,4,0,8.079277,0.0
11,18,5,0,7.737842833333333,0.0
11,18,6,0,7.4621276666666665,0.0
11,18,7,0,7.446438333333333,0.0
11,18,8,0,8.349521333333334,0.0
11,18,9,0,9.071232499999999,0.0
11,18,10,0,9.749347666666667,0.0
11,18,11,0,10.431386666666667,0.0
11,18,12,0,10.59272,0.0
11,18,13,0,10.626186666666667,0.0
11,18,14,0,10.355021666666667,0.002
11,18,15,0,10.032068333333333,0.001
11,18,16,0,9.8318345,0.023
11,18,17,0,9.6427235,0.037
11,18,18,0,8.865524333333333,0.04
11,18,19,0,9.036764666666667,0.014
11,18,20,0,9.183092833333333,0.002
11,18,21,0,9.008194833333333,0.001
11,18,22,0,8.836037333333334,0.0
11,18,23,0,8.686450333333333,0.0
11,19,0,1,8.55156,0.0
11,19,1,1,8.413753166666668,0.005
11,19,2,1,8.247293166666667,0.003
11,19,3,1,8.0898805,0.002
11,19,4,1,8.035304666666667,0.002
11,19,5,1,7.964769,0.002
11,19,6,1,7.915779,0.0
11,19,7,1,6.776511666666667,0.003
11,19,8,1,5.613681,0.002
11,19,9,1,4.867021333333333,0.003
11,19,10,1,4.637178166666666,0.002
11,19,11,1,4.637201,0.002
11,19,12,1,4.4356428333333335,0.003
11,19,13,1,4.160068333333333,0.004
11,19,14,1,3.9397518333333337,0.003
11,19,15,1,3.698013,0.0
11,19,16,1,3.558766,0.0
11,19,17,1,3.4005386666666673,0.0
